,Package Name,App Name,Trigrams
0,com.burockgames.timeclocker,StayFree - Stay Focused,"stayfree,stayfree,screen stayfree,screen,time screen,time,tracker time,tracker,limit tracker,limit,app limit,app,usage app,usage,self usage,self,control self,control,productivity control,productivity,phone productivity,phone,addiction phone,addiction,controller addiction,controller,app controller,app,allows app,allows,show allows,show,much show,much,time much,time,spend time,spend,smartphone spend,smartphone,help smartphone,help,focus help,focus,restricting focus,restricting,usage restricting,usage,apps usage,apps,set apps,set,usage set,usage,limit usage,limit,apps limit,apps,receive apps,receive,alert receive,alert,exceeding alert,exceeding,usage exceeding,usage,limit usage,limit,also limit,also,view also,view,detail view,detail,usage detail,usage,statistic usage,statistic,usage statistic,usage,history usage,history,make history,make,stayfree make,stayfree,special stayfree,special,highest special,highest,rated highest,rated,screen rated,screen,time screen,time,self time,self,control self,control,app control,app,extremely app,extremely,fast extremely,fast,userfriendly fast,userfriendly,interface userfriendly,interface,accurate interface,accurate,usage accurate,usage,statistic usage,statistic,crossplatform statistic,crossplatform,usage crossplatform,usage,statistic usage,statistic,analysis statistic,analysis,quick analysis,quick,customer quick,customer,support customer,support,battery support,battery,friendly battery,friendly,totally friendly,totally,adfree totally,adfree,stayfree adfree,stayfree,screen stayfree,screen,time screen,time,tracker time,tracker,limit tracker,limit,app limit,app,usage app,usage,help usage,help,overcome help,overcome,phone overcome,phone,addiction phone,addiction,stay addiction,stay,focused stay,focused,selfcontrol focused,selfcontrol,reduce selfcontrol,reduce,screen reduce,screen,time screen,time,reduce time,reduce,distraction reduce,distraction,boost distraction,boost,productivity boost,productivity,unplug productivity,unplug,often unplug,often,increase often,increase,digital increase,digital,wellbeing digital,wellbeing,spend wellbeing,spend,quality spend,quality,time quality,time,family time,family,reduce family,reduce,wasted reduce,wasted,time wasted,time,digital time,digital,detox digital,detox,apps detox,apps,feature apps,feature,app feature,app,usage app,usage,history usage,history,view history,view,chart view,chart,statistic chart,statistic,usage statistic,usage,history usage,history,overuse history,overuse,reminder overuse,reminder,notify reminder,notify,spending notify,spending,much spending,much,time much,time,app time,app,start app,start,digital start,digital,detox digital,detox,block detox,block,mode block,mode,temporarily mode,temporarily,block temporarily,block,application block,application,overusing application,overusing,crossplatform overusing,crossplatform,stayfree crossplatform,stayfree,multiplatform stayfree,multiplatform,save multiplatform,save,time save,time,device time,device,linking device,linking,android linking,android,app android,app,chrome app,chrome,firefox chrome,firefox,extension firefox,extension,focus extension,focus,mode focus,mode,create mode,create,schedule create,schedule,distracting schedule,distracting,apps distracting,apps,stay apps,stay,focused stay,focused,sleep focused,sleep,mode sleep,mode,schedule mode,schedule,sleep schedule,sleep,time sleep,time,disable time,disable,apps disable,apps,pause apps,pause,apps pause,apps,pause apps,pause,distracting pause,distracting,apps distracting,apps,stop apps,stop,using stop,using,rest using,rest,day rest,day,export day,export,mode export,mode,export mode,export,usage export,usage,history usage,history,csv history,csv,microsoft csv,microsoft,excel microsoft,excel,file excel,file,inspiring file,inspiring,quotation inspiring,quotation,show quotation,show,inspiring show,inspiring,quotation inspiring,quotation,encourage quotation,encourage,productivity encourage,productivity,le productivity,le,usage le,usage,phone usage,phone,interface phone,interface,customization interface,customization,five customization,five,theme five,theme,customize theme,customize,app customize,app,want app,want,lock want,lock,mode lock,mode,requires mode,requires,password requires,password,change password,change,setting change,setting,widget setting,widget,show widget,show,used show,used,apps used,apps,total apps,total,usage total,usage,nice usage,nice,widget nice,widget,pie widget,pie,chart pie,chart,graph chart,graph,view graph,view,daily view,daily,monthly daily,monthly,application monthly,application,usage application,usage,percentage usage,percentage,app percentage,app,us app,us,accessibility us,accessibility,service accessibility,service,android service,android,accessibility android,accessibility,service accessibility,service,used service,used,detecting used,detecting,website detecting,website,turn website,turn,blocking turn,blocking,website blocking,website,requested website,requested,block requested,block,information block,information,maintained information,maintained,accordance maintained,accordance,privacy accordance,privacy,policy privacy,policy,sensor policy,sensor,tower sensor,tower,using tower,using,respective using,respective,permission respective,permission,active permission,active,consent active,consent,enduser consent,enduser,important enduser,important,wed important,wed,really wed,really,appreciate really,appreciate,could appreciate,could,rate could,rate,u rate,u,five u,five,star five,star,google star,google,play google,play,rating play,rating,important rating,important,u important,u,establishing u,establishing,trust establishing,trust,user trust,user,base user,base,suggestion base,suggestion,want suggestion,want,see want,see,something see,something,improved something,improved,dont improved,dont,hesitate dont,hesitate,reach hesitate,reach,contact reach,contact,u contact,u,love u,love,hearing love,hearing,user hearing,user,getting user,getting,feedback getting,feedback,run feedback,run,issue run,issue,app issue,app,suggestion app,suggestion,improve suggestion,improve,please improve,please,send please,send,u send,u,email u,email,hellostayfreegmailcom email,hellostayfreegmailcom,stayfree hellostayfreegmailcom,stayfree,extension stayfree,extension,stayfree extension,stayfree,help stayfree,help,stay help,stay,focused stay,focused,avoid focused,avoid,distracting avoid,distracting,website distracting,website,desktop website,desktop,well desktop,well,available well,available,firefox available,firefox,google firefox,google,chrome google,chrome,store"
1,com.appbuck3t.screentime,Screen Time - Stay Focused,"screen,time,limit time,limit,phone limit,phone,usage phone,usage,stay usage,stay,focused stay,focused,take focused,take,digital take,digital,wellbeing digital,wellbeing,app wellbeing,app,starting app,starting,point starting,point,make point,make,available make,available,android available,android,user android,user,lollipop user,lollipop,offer lollipop,offer,deeper offer,deeper,enhanced deeper,enhanced,insight enhanced,insight,powerful insight,powerful,customization powerful,customization,screen customization,screen,time screen,time,even time,even,allows even,allows,set allows,set,daily set,daily,app daily,app,usage app,usage,limit usage,limit,enter limit,enter,focus enter,focus,mode focus,mode,setting mode,setting,downtime setting,downtime,selected downtime,selected,period selected,period,better period,better,parental better,parental,control parental,control,break control,break,phone break,phone,addiction phone,addiction,take addiction,take,charge take,charge,day charge,day,screen day,screen,time screen,time,restrain time,restrain,stay restrain,stay,focused stay,focused,screen focused,screen,time screen,time,tracker time,tracker,manager tracker,manager,parental manager,parental,control parental,control,limit control,limit,app limit,app,usage app,usage,smartphone usage,smartphone,track smartphone,track,monitor track,monitor,screen monitor,screen,time screen,time,powerful time,powerful,screen powerful,screen,time screen,time,tracker time,tracker,set tracker,set,daily set,daily,perapp daily,perapp,limit perapp,limit,limit limit,limit,screen limit,screen,time screen,time,set time,set,focus set,focus,mode focus,mode,timing mode,timing,allow timing,allow,important allow,important,apps important,apps,limit apps,limit,screen limit,screen,time screen,time,compare time,compare,screen compare,screen,time screen,time,previous time,previous,data previous,data,limit data,limit,app limit,app,usage app,usage,control usage,control,cut control,cut,screen cut,screen,time screen,time,powerful time,powerful,screen powerful,screen,time screen,time,tracker time,tracker,control tracker,control,childrens control,childrens,excessive childrens,excessive,screen excessive,screen,time screen,time,enhanced time,enhanced,parental enhanced,parental,control parental,control,compare control,compare,screen compare,screen,time screen,time,previous time,previous,data previous,data,limit data,limit,phone limit,phone,usage phone,usage,effectively usage,effectively,limit effectively,limit,phone limit,phone,usage phone,usage,time usage,time,get time,get,detailed get,detailed,view detailed,view,screen view,screen,time screen,time,usage time,usage,get usage,get,daily get,daily,screen daily,screen,time screen,time,notification time,notification,drawer notification,drawer,beautiful drawer,beautiful,graph beautiful,graph,statistic graph,statistic,digital statistic,digital,detox digital,detox,better detox,better,life better,life,help life,help,spend help,spend,quality spend,quality,time quality,time,wisely time,wisely,disconnect wisely,disconnect,want disconnect,want,limit want,limit,app limit,app,usage app,usage,limit usage,limit,phone limit,phone,usage phone,usage,daily usage,daily,app daily,app,limit app,limit,let limit,let,set let,set,limit set,limit,much limit,much,use much,use,apps use,apps,focus apps,focus,mode focus,mode,block mode,block,selected block,selected,apps selected,apps,selected apps,selected,time selected,time,frame time,frame,individual frame,individual,ending individual,ending,increasingly ending,increasingly,dependent increasingly,dependent,cell dependent,cell,phone cell,phone,individual phone,individual,dont individual,dont,underst dont,underst,invest underst,invest,great invest,great,deal great,deal,energy deal,energy,consistently energy,consistently,application consistently,application,game application,game,utilizing game,utilizing,screen utilizing,screen,time screen,time,readily time,readily,comprehend readily,comprehend,utilization comprehend,utilization,cell utilization,cell,phone cell,phone,regardless phone,regardless,whether regardless,whether,game whether,game,application game,application,introduce application,introduce,screen introduce,screen,time screen,time,individual time,individual,time individual,time,executive time,executive,mindfulness executive,mindfulness,effective mindfulness,effective,individual effective,individual,deal individual,deal,time deal,time,better time,better,normally better,normally,dont normally,dont,underst dont,underst,invest underst,invest,great invest,great,deal great,deal,energy deal,energy,certain energy,certain,application certain,application,screen application,screen,time screen,time,tracker time,tracker,make tracker,make,increasingly make,increasingly,mindful increasingly,mindful,propensity mindful,propensity,utilizing propensity,utilizing,phone utilizing,phone,help phone,help,limit help,limit,phone limit,phone,usage phone,usage,spend usage,spend,quality spend,quality,time quality,time,wisely time,wisely,perhaps wisely,perhaps,observed perhaps,observed,large observed,large,number large,number,recording number,recording,possibly recording,possibly,invested possibly,invested,excessive invested,excessive,amount excessive,amount,energy amount,energy,informal energy,informal,community informal,community,daily community,daily,weekly daily,weekly,monthly weekly,monthly,app monthly,app,usage app,usage,screen usage,screen,time screen,time,tracker time,tracker,show tracker,show,detailed show,detailed,view detailed,view,mobile view,mobile,phone mobile,phone,usage phone,usage,accurate usage,accurate,use accurate,use,phone use,phone,long phone,long,used long,used,screen used,screen,time screen,time,tracker time,tracker,better tracker,better,allocate better,allocate,mobile allocate,mobile,phone mobile,phone,usage phone,usage,time usage,time,spend time,spend,quality spend,quality,time quality,time,wisely time,wisely,screen wisely,screen,time screen,time,tracker time,tracker,know tracker,know,daily know,daily,duration daily,duration,app duration,app,used app,used,daily used,daily,app daily,app,limit app,limit,app limit,app,better app,better,parental better,parental,control parental,control,set control,set,daily set,daily,screen daily,screen,time screen,time,limit time,limit,app limit,app,limit app,limit,app limit,app,usage app,usage,usage usage,usage,time usage,time,exceeds time,exceeds,notified exceeds,notified,page notified,page,similar page,similar,app similar,app,lock app,lock,displayed lock,displayed,remind displayed,remind,usage remind,usage,app usage,app,exceeded app,exceeded,daily exceeded,daily,focus daily,focus,mode focus,mode,apps mode,apps,better apps,better,parental better,parental,control parental,control,set control,set,daily set,daily,focus daily,focus,mode focus,mode,app mode,app,selected app,selected,block selected,block,focus block,focus,mode focus,mode,notified mode,notified,page notified,page,similar page,similar,app similar,app,lock app,lock,displayed lock,displayed,remind displayed,remind,app remind,app,allowed app,allowed,focus allowed,focus,mode focus,mode,screen mode,screen,time screen,time,limit time,limit,phone limit,phone,usage phone,usage,stay usage,stay,focused stay,focused,deserves focused,deserves,try deserves,try,right try,right,away right,away,simplest away,simplest,useful simplest,useful,screen useful,screen,time screen,time,tracker time,tracker,parental tracker,parental,control parental,control,application control,application,help application,help,spend help,spend,quality spend,quality,time quality,time,wisely time,wisely,always wisely,always,excited always,excited,hear excited,hear,problem hear,problem,suggestion problem,suggestion,feel suggestion,feel,free feel,free,contact free,contact,u contact,u,screen u,screen,time screen,time,restrain time,restrain,stay restrain,stay,focused stay,focused,upload focused,upload,information upload,information,including information,including,usage including,usage,app usage,app,data app,data,phone"
2,tech.miidii.offscreen_android,OffScreen - Less Screen Time,"offscreen,help,track help,track,phone track,phone,usage phone,usage,keep usage,keep,stay keep,stay,focus stay,focus,offscreen focus,offscreen,track offscreen,track,screen track,screen,time screen,time,set time,set,screen set,screen,time screen,time,goal time,goal,get goal,get,daily get,daily,insight daily,insight,see insight,see,screen see,screen,time screen,time,activity time,activity,pickup activity,pickup,checking pickup,checking,every checking,every,walking every,walking,life walking,life,stationary life,stationary,life stationary,life,last life,last,pickup last,pickup,first pickup,first,pickup first,pickup,best pickup,best,break best,break,sleep break,sleep,time sleep,time,read time,read,sleep read,sleep,data sleep,data,health data,health,app health,app,focus app,focus,mode focus,mode,support mode,support,three support,three,mode three,mode,pomodoro mode,pomodoro,countdown pomodoro,countdown,time countdown,time,accumulation time,accumulation,support accumulation,support,lock support,lock,screen lock,screen,flip screen,flip,screen flip,screen,focus screen,focus,need focus,need,use need,use,phone use,phone,look phone,look,dictionary look,dictionary,use dictionary,use,application use,application,concentration application,concentration,process concentration,process,set process,set,concentration set,concentration,app concentration,app,whitelist app,whitelist,category whitelist,category,focus category,focus,session focus,session,tag session,tag,pause tag,pause,time pause,time,need time,need,phone need,phone,help phone,help,study help,study,search study,search,youre search,youre,focus youre,focus,mode focus,mode,visualize mode,visualize,share visualize,share,data share,data,view data,view,data view,data,weekmonthyear data,weekmonthyear,view weekmonthyear,view,welldesigned view,welldesigned,share welldesigned,share,card share,card,ready card,ready,breaking ready,breaking,digital breaking,digital,detox digital,detox,challenge detox,challenge,screen challenge,screen,time screen,time,challenge time,challenge,pick challenge,pick,challenge pick,challenge,sleep challenge,sleep,challenge"
3,phosphorus.app.usage.screen.time,Digitox : Screen Time,"trusted,globally,five globally,five,hundred five,hundred,thousand hundred,thousand,user thousand,user,stop user,stop,screen stop,screen,addiction screen,addiction,digital addiction,digital,wellbeing digital,wellbeing,feel wellbeing,feel,getting feel,getting,addicted getting,addicted,smartphone addicted,smartphone,able smartphone,able,feel able,feel,real feel,real,life real,life,think life,think,losing think,losing,real losing,real,social real,social,life social,life,wake life,wake,phone wake,phone,side phone,side,sleep side,sleep,next sleep,next,answered next,answered,yes answered,yes,question yes,question,might question,might,digital might,digital,addicted digital,addicted,let addicted,let,u let,u,help u,help,improve help,improve,digital improve,digital,wellbeing digital,wellbeing,digital wellbeing,digital,health digital,health,fight health,fight,nomophobia fight,nomophobia,nomophobia nomophobia,nomophobia,considered nomophobia,considered,disorder considered,disorder,modern disorder,modern,world modern,world,refers world,refers,discomfort refers,discomfort,anxiety discomfort,anxiety,caused anxiety,caused,contact caused,contact,phone contact,phone,computer phone,computer,digital computer,digital,screen digital,screen,digitox screen,digitox,help digitox,help,understand help,understand,digital understand,digital,habit digital,habit,create habit,create,digital create,digital,usage digital,usage,limit usage,limit,selected limit,selected,application selected,application,let application,let,digitox let,digitox,remind digitox,remind,wisely remind,wisely,exceed wisely,exceed,application exceed,application,limit application,limit,reduce limit,reduce,screen reduce,screen,time screen,time,stay time,stay,focused stay,focused,reduce focused,reduce,distraction reduce,distraction,increase distraction,increase,efficiency increase,efficiency,productivity efficiency,productivity,unplug productivity,unplug,often unplug,often,stop often,stop,phubbing stop,phubbing,increase phubbing,increase,digital increase,digital,wellbeing digital,wellbeing,break wellbeing,break,phone break,phone,addiction phone,addiction,manage addiction,manage,screen manage,screen,time screen,time,spend time,spend,quality spend,quality,time quality,time,family time,family,reduce family,reduce,wasted reduce,wasted,time wasted,time,digital time,digital,diet digital,diet,key diet,key,feature key,feature,daily feature,daily,understanding daily,understanding,digital understanding,digital,habit digital,habit,screen habit,screen,time screen,time,daily time,daily,usage daily,usage,statistic usage,statistic,categorised statistic,categorised,screen categorised,screen,time screen,time,digital time,digital,usage digital,usage,report usage,report,different report,different,period different,period,today period,today,yesterday today,yesterday,last yesterday,last,seven last,seven,day seven,day,digital day,digital,limit digital,limit,reminder limit,reminder,overuse reminder,overuse,alarm overuse,alarm,overview alarm,overview,network overview,network,statistic network,statistic,easy statistic,easy,use easy,use,battery use,battery,friendly battery,friendly,number friendly,number,unlocks number,unlocks,notification unlocks,notification,supported notification,supported,android supported,android,device android,device,parental device,parental,control parental,control,setting control,setting,pin setting,pin,app pin,app,limit app,limit,categorise limit,categorise,apps categorise,apps,see apps,see,main see,main,purpose main,purpose,phone purpose,phone,predefined phone,predefined,category predefined,category,edit category,edit,title edit,title,match title,match,life match,life,style life,style,game style,game,music game,music,movie music,movie,video movie,video,photo video,photo,image photo,image,social image,social,communication social,communication,news communication,news,magazine news,magazine,map magazine,map,navigation map,navigation,productivity navigation,productivity,health productivity,health,fitness health,fitness,app fitness,app,respect app,respect,privacy respect,privacy,never privacy,never,collect never,collect,share collect,share,private share,private,usage private,usage,data usage,data,rest data,rest,assured rest,assured,everything assured,everything,see everything,see,application see,application,stay application,stay,phone stay,phone,support phone,support,u support,u,thanks u,thanks,using thanks,using,app using,app,wed app,wed,really wed,really,appreciate really,appreciate,could appreciate,could,rate could,rate,u rate,u,five u,five,star five,star,google star,google,play google,play,rating play,rating,important rating,important,u important,u,concern u,concern,suggestion concern,suggestion,please suggestion,please,let please,let,u let,u,know u,know,take know,take,action take,action,aware action,aware,digital aware,digital,life digital,life,keep life,keep,digital keep,digital,wellbeing digital,wellbeing,high wellbeing,high,possible high,possible,usage possible,usage,accessibility usage,accessibility,api accessibility,api,purpose api,purpose,using purpose,using,service using,service,observe service,observe,app observe,app,action app,action,show action,show,overuse show,overuse,reminder overuse,reminder,instantly reminder,instantly,dont instantly,dont,give dont,give,permission give,permission,wont permission,wont,warned wont,warned,exceed warned,exceed,limit exceed,limit,data limit,data,collected data,collected,service collected,service,digitox service,digitox,app digitox,app,usage app,usage,analytics usage,analytics,tool analytics,tool,get tool,get,package get,package,display package,display,usage display,usage,information usage,information,user information,user,thats user,thats,queryallpackages thats,queryallpackages,permission queryallpackages,permission,required permission,required,app required,app,work app,work,see work,see,usage see,usage,permission usage,permission,screenshots permission,screenshots,video screenshots,video,well"
4,com.ezlapp.screen.time,Screen Time,"screen,time,manage time,manage,time manage,time,mobile time,mobile,apps mobile,apps,often apps,often,forgot often,forgot,reallife forgot,reallife,spend reallife,spend,much spend,much,time much,time,mobile time,mobile,phone mobile,phone,falling phone,falling,deep falling,deep,game deep,game,social game,social,network social,network,enough network,enough,time enough,time,study time,study,work study,work,family work,family,reallife family,reallife,activity reallife,activity,download activity,download,screen download,screen,time screen,time,remind time,remind,important remind,important,thing important,thing,life thing,life,screen life,screen,time screen,time,set time,set,limit set,limit,time limit,time,using time,using,app using,app,example app,example,set example,set,maximum set,maximum,time maximum,time,use time,use,facebook use,facebook,twitter facebook,twitter,30min twitter,30min,online 30min,online,excess online,excess,limit excess,limit,screen limit,screen,time screen,time,warning time,warning,bring warning,bring,back bring,back,reallife back,reallife,screen reallife,screen,time screen,time,also time,also,give also,give,information give,information,time information,time,usage time,usage,apps usage,apps,know apps,know,much know,much,time much,time,spent time,spent,apps spent,apps,app apps,app,used app,used,aslo used,aslo,added aslo,added,applock added,applock,help applock,help,protect help,protect,private protect,private,data private,data,enable data,enable,applock enable,applock,feature applock,feature,protect feature,protect,sensitive protect,sensitive,information sensitive,information,screen information,screen,time screen,time,app time,app,version app,version,one version,one,hundred one,hundred,one hundred,one,big one,big,update big,update,guest update,guest,mode guest,mode,allow mode,allow,block allow,block,guest block,guest,user guest,user,using user,using,apps using,apps,guest apps,guest,mode guest,mode,never mode,never,worry never,worry,one worry,one,borrow one,borrow,phone borrow,phone,keep phone,keep,privacy keep,privacy,highest privacy,highest,level highest,level,time level,time,block time,block,allow block,allow,using allow,using,app using,app,certain app,certain,time certain,time,example time,example,block example,block,using block,using,facebook using,facebook,ten facebook,ten,pm ten,pm,spent pm,spent,time spent,time,sleep time,sleep,activity"
5,com.google.android.apps.wellbeing,Digital Wellbeing,"see,complete,picture complete,picture,digital picture,digital,habit digital,habit,disconnect habit,disconnect,want disconnect,want,get want,get,daily get,daily,view daily,view,digital view,digital,habit digital,habit,frequently habit,frequently,use frequently,use,different use,different,apps different,apps,many apps,many,notification many,notification,receive notification,receive,often receive,often,check often,check,phone check,phone,unlock phone,unlock,device unlock,device,disconnect device,disconnect,want disconnect,want,daily want,daily,app daily,app,timer app,timer,let timer,let,set let,set,limit set,limit,much limit,much,use much,use,apps use,apps,bedtime apps,bedtime,mode bedtime,mode,reminds mode,reminds,switch reminds,switch,night switch,night,setting night,setting,schedule setting,schedule,fade schedule,fade,screen fade,screen,grayscale screen,grayscale,disturb grayscale,disturb,silence disturb,silence,notification silence,notification,good notification,good,night good,night,sleep night,sleep,focus sleep,focus,mode focus,mode,let mode,let,pause let,pause,distracting pause,distracting,apps distracting,apps,single apps,single,tap single,tap,better tap,better,focus better,focus,time focus,time,also time,also,set also,set,schedule set,schedule,turn schedule,turn,focus turn,focus,mode focus,mode,automatically mode,automatically,reduce automatically,reduce,distraction reduce,distraction,youre distraction,youre,work youre,work,school work,school,home school,home,get home,get,started get,started,look started,look,digital look,digital,wellbeing digital,wellbeing,phone wellbeing,phone,setting phone,setting,menu"
6,com.app.floatingapptimer.com,Screen Time Digital Wellbeing,"stayoff,screen,time screen,time,phone time,phone,usage phone,usage,tracker usage,tracker,time tracker,time,hand time,hand,save hand,save,hour save,hour,every hour,every,day every,day,app day,app,blocker app,blocker,get blocker,get,better get,better,sleep better,sleep,limit sleep,limit,screen limit,screen,time screen,time,much time,much,screen much,screen,time screen,time,apps time,apps,use apps,use,trouble use,trouble,sleeping trouble,sleeping,unhappy sleeping,unhappy,want unhappy,want,limit want,limit,phone limit,phone,use phone,use,hobby use,hobby,want hobby,want,stop want,stop,phone stop,phone,addiction phone,addiction,watch addiction,watch,much watch,much,youtube much,youtube,want youtube,want,play want,play,le play,le,game le,game,try game,try,stayoff try,stayoff,get stayoff,get,space get,space,screen space,screen,stayoff screen,stayoff,best stayoff,best,screen best,screen,time screen,time,tracker time,tracker,app tracker,app,blocker app,blocker,one blocker,one,app one,app,free app,free,detailed free,detailed,screen detailed,screen,time screen,time,phone time,phone,time phone,time,every time,every,day every,day,every day,every,week every,week,free week,free,apps free,apps,tracking apps,tracking,many tracking,many,time many,time,open time,open,apps open,apps,free apps,free,weekly free,weekly,monthly weekly,monthly,summary monthly,summary,free summary,free,interesting free,interesting,app interesting,app,usage app,usage,statistic usage,statistic,long statistic,long,term long,term,average term,average,improvement average,improvement,digital improvement,digital,wellbeing digital,wellbeing,hour wellbeing,hour,hour hour,hour,spend hour,spend,time spend,time,phone time,phone,easy phone,easy,slip easy,slip,phone slip,phone,addiction phone,addiction,want addiction,want,prevent want,prevent,many prevent,many,interesting many,interesting,thing interesting,thing,done thing,done,instead done,instead,phone instead,phone,use phone,use,harm use,harm,two harm,two,way two,way,one way,one,using one,using,phone using,phone,bed phone,bed,make bed,make,sleep make,sleep,much sleep,much,worse much,worse,sleep worse,sleep,extremely sleep,extremely,important extremely,important,two important,two,using two,using,phone using,phone,first phone,first,thing first,thing,waking thing,waking,cause waking,cause,le cause,le,happy le,happy,rest happy,rest,day rest,day,digital day,digital,wellbeing digital,wellbeing,day wellbeing,day,important day,important,good important,good,sleep good,sleep,essential sleep,essential,longevity essential,longevity,health longevity,health,pro health,pro,membership pro,membership,get membership,get,access get,access,pro access,pro,feature pro,feature,allow feature,allow,take allow,take,full take,full,control full,control,phone control,phone,usage phone,usage,always usage,always,see always,see,app see,app,time app,time,screen time,screen,really screen,really,effective really,effective,app effective,app,blocker app,blocker,app blocker,app,time app,time,day time,day,screen day,screen,time screen,time,notification time,notification,people notification,people,average people,average,spend average,spend,four spend,four,hour four,hour,day hour,day,phone day,phone,thats phone,thats,lot thats,lot,time lot,time,wake time,wake,go wake,go,sleep go,sleep,average sleep,average,twelve average,twelve,hour twelve,hour,thats hour,thats,thirty-three thats,thirty-three,day thirty-three,day,track day,track,apps track,apps,day apps,day,read day,read,interesting read,interesting,stats interesting,stats,phone stats,phone,usage phone,usage,average usage,average,day average,day,worst day,worst,day worst,day,used day,used,apps used,apps,percentage apps,percentage,day percentage,day,screen day,screen,time screen,time,day time,day,use day,use,tracking use,tracking,day tracking,day,slacking day,slacking,total slacking,total,week total,week,time week,time,total time,total,month total,month,time month,time,get time,get,stayoff get,stayoff,save stayoff,save,time save,time,sleep time,sleep,well"
7,master.app.screentime,Screen Time - Restrain yoursel,"people,becoming,addicted becoming,addicted,mobile addicted,mobile,phone mobile,phone,whether phone,whether,adult whether,adult,child adult,child,whether child,whether,time whether,time,dinner time,dinner,party dinner,party,problem party,problem,mobile problem,mobile,addiction mobile,addiction,become addiction,become,serious become,serious,people serious,people,simply people,simply,dont simply,dont,realize dont,realize,spend realize,spend,lot spend,lot,time lot,time,every time,every,day every,day,apps day,apps,game apps,game,using game,using,screen using,screen,time screen,time,better time,better,understand better,understand,usage understand,usage,mobile usage,mobile,phone mobile,phone,whether phone,whether,game whether,game,app game,app,install app,install,screen install,screen,time screen,time,person time,person,time person,time,management time,management,awareness management,awareness,successful awareness,successful,person successful,person,manage person,manage,time manage,time,better time,better,usually better,usually,dont usually,dont,realize dont,realize,spend realize,spend,lot spend,lot,time lot,time,application time,application,screen application,screen,time screen,time,make time,make,aware make,aware,habit aware,habit,using habit,using,phone using,phone,make phone,make,adjustment make,adjustment,accordingly adjustment,accordingly,maybe accordingly,maybe,watched maybe,watched,many watched,many,video many,video,maybe video,maybe,spent maybe,spent,much spent,much,time much,time,social time,social,network social,network,app network,app,daily app,daily,usage daily,usage,screen usage,screen,time screen,time,show time,show,detailed show,detailed,view detailed,view,daily view,daily,mobile daily,mobile,phone mobile,phone,usage phone,usage,accurate usage,accurate,use accurate,use,phone use,phone,hour phone,hour,apps hour,apps,opened apps,opened,long opened,long,used long,used,screen used,screen,time screen,time,better time,better,allocate better,allocate,mobile allocate,mobile,phone mobile,phone,usage phone,usage,time usage,time,screen time,screen,time screen,time,know time,know,duration know,duration,hour duration,hour,use hour,use,type use,type,app type,app,used app,used,app used,app,weekly app,weekly,usage weekly,usage,week usage,week,app week,app,usage app,usage,checking usage,checking,statistic checking,statistic,mobile statistic,mobile,phone mobile,phone,usage phone,usage,last usage,last,week last,week,know week,know,daily know,daily,mobile daily,mobile,phone mobile,phone,usage phone,usage,trend usage,trend,app trend,app,category app,category,limit category,limit,set limit,set,daily set,daily,duration daily,duration,limit duration,limit,app limit,app,type app,type,app type,app,set app,set,different set,different,duration different,duration,day duration,day,weekend day,weekend,game weekend,game,usage game,usage,time usage,time,set time,set,different set,different,time different,time,limit time,limit,day limit,day,individually day,individually,usage individually,usage,time usage,time,arrives time,arrives,notified arrives,notified,page notified,page,similar page,similar,app similar,app,lock app,lock,displayed lock,displayed,remind displayed,remind,usage remind,usage,app usage,app,category app,category,overtime category,overtime,app overtime,app,always app,always,allowed always,allowed,list allowed,list,important list,important,application important,application,mobile application,mobile,phone mobile,phone,text phone,text,message text,message,telephone message,telephone,call telephone,call,etc call,etc,whitelisted etc,whitelisted,application whitelisted,application,use application,use,application use,application,longer application,longer,restricted longer,restricted,affect restricted,affect,use affect,use,upload use,upload,information upload,information,including information,including,usage including,usage,app usage,app,data app,data,phone"
